Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       9/18          Road::Road() [29]
                0.00    0.00       9/9           isRange(Road, int, int) [60]
                0.00    0.00       9/27          __gnu_cxx::__normal_iterator<std::pair<Point, Point>*, std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > > >::operator++() [19]
                0.00    0.00       1/3           std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::begin() [105]
                0.00    0.00       1/3           std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::end() [104]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[147]    0.0    0.00    0.00       1         Maze::canRoadConnect() [147]
                0.00    0.00      10/30          bool __gnu_cxx::operator!=<std::pair<Point, Point>*, std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > > >(__gnu_cxx::__normal_iterator<std::pair<Point, Point>*, std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > > > const&, __gnu_cxx::__normal_iterator<std::pair<Point, Point>*, std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > > > const&) [18]
                0.00    0.00       9/27          __gnu_cxx::__normal_iterator<std::pair<Point, Point>*, std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > > >::operator*() const [20]
                0.00    0.00       9/27          __gnu_cxx::__normal_iterator<std::pair<Point, Point>*, std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > > >::operator++() [19]
                0.00    0.00       1/3           std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::begin() [105]
                0.00    0.00       1/3           std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::end() [104]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[148]    0.0    0.00    0.00       1         Maze::isFormatLeagal() [148]
                0.00    0.00      11/11          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long) [51]
                0.00    0.00      10/45          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const [15]
                0.00    0.00       9/18          Road::Road() [29]
                0.00    0.00       9/9           StringToCoordinate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, Road&) [59]
                0.00    0.00       9/9           std::pair<Point, Point>::pair<Point&, Point&, void>(Point&, Point&) [65]
                0.00    0.00       9/9           std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::push_back(std::pair<Point, Point>&&) [67]
                0.00    0.00       1/1           store_row_col_value(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int&, unsigned int&) [143]
                0.00    0.00       1/2           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector() [119]
                0.00    0.00       1/1           spliteString(char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [141]
                0.00    0.00       1/2           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [120]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[149]    0.0    0.00    0.00       1         Maze::Move(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [149]
                0.00    0.00       3/3           bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [107]
                0.00    0.00       1/57          Point::Point() [10]
                0.00    0.00       1/1           coordinateMap(Point) [142]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[150]    0.0    0.00    0.00       1         Maze::GetInput(char const*) [150]
                0.00    0.00       3/3           bool __gnu_cxx::operator!=<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&) [102]
                0.00    0.00       2/11          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::push_back(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [50]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator*() const [112]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator++() [111]
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::begin() [163]
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::end() [162]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[151]    0.0    0.00    0.00       1         Maze::PrintMaze() [151]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[152]    0.0    0.00    0.00       1         Maze::Maze() [152]
                0.00    0.00       1/57          Point::Point() [10]
                0.00    0.00       1/2           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector() [119]
                0.00    0.00       1/1           std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::vector() [164]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[153]    0.0    0.00    0.00       1         Maze::~Maze() [153]
                0.00    0.00       1/1           std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::~vector() [165]
                0.00    0.00       1/2           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [120]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::pair<Point, Point> >::allocator() [156]
[154]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<Point, Point> >::new_allocator() [154]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::pair<Point, Point> >::~allocator() [157]
[155]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<Point, Point> >::~new_allocator() [155]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_Vector_impl::_Vector_impl() [158]
[156]    0.0    0.00    0.00       1         std::allocator<std::pair<Point, Point> >::allocator() [156]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<Point, Point> >::new_allocator() [154]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_Vector_impl::~_Vector_impl() [159]
[157]    0.0    0.00    0.00       1         std::allocator<std::pair<Point, Point> >::~allocator() [157]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<Point, Point> >::~new_allocator() [155]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_Vector_base() [160]
[158]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_Vector_impl::_Vector_impl() [158]
                0.00    0.00       1/1           std::allocator<std::pair<Point, Point> >::allocator() [156]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::~_Vector_base() [161]
[159]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_Vector_impl::~_Vector_impl() [159]
                0.00    0.00       1/1           std::allocator<std::pair<Point, Point> >::~allocator() [157]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::vector() [164]
[160]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_Vector_base() [160]
                0.00    0.00       1/1           std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_Vector_impl::_Vector_impl() [158]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::~vector() [165]
[161]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::~_Vector_base() [161]
                0.00    0.00       1/1           std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_Vector_impl::~_Vector_impl() [159]
                0.00    0.00       1/6           std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_M_deallocate(std::pair<Point, Point>*, unsigned long) [86]
-----------------------------------------------
                0.00    0.00       1/1           Maze::GetInput(char const*) [150]
[162]    0.0    0.00    0.00       1         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::end() [162]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::__normal_iterator(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* const&) [110]
-----------------------------------------------
                0.00    0.00       1/1           Maze::GetInput(char const*) [150]
[163]    0.0    0.00    0.00       1         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::begin() [163]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::__normal_iterator(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* const&) [110]
-----------------------------------------------
                0.00    0.00       1/1           Maze::Maze() [152]
[164]    0.0    0.00    0.00       1         std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::vector() [164]
                0.00    0.00       1/1           std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_Vector_base() [160]
-----------------------------------------------
                0.00    0.00       1/1           Maze::~Maze() [153]
[165]    0.0    0.00    0.00       1         std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::~vector() [165]
                0.00    0.00       1/11          std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_M_get_Tp_allocator() [47]
                0.00    0.00       1/6           void std::_Destroy<std::pair<Point, Point>*, std::pair<Point, Point> >(std::pair<Point, Point>*, std::pair<Point, Point>*, std::allocator<std::pair<Point, Point> >&) [88]
                0.00    0.00       1/1           std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::~_Vector_base() [161]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2015 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [121] _GLOBAL__sub_I_ERRNO (error.cpp) [19] __gnu_cxx::__normal_iterator<std::pair<Point, Point>*, std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > > >::operator++() [93] std::allocator_traits<std::allocator<std::pair<Point, Point> > >::deallocate(std::allocator<std::pair<Point, Point> >&, std::pair<Point, Point>*, unsigned long)
 [122] _GLOBAL__sub_I__ZN4Maze10CreateMazeEv (CreateMaze.cpp) [101] __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator++() [94] std::allocator_traits<std::allocator<std::pair<Point, Point> > >::allocate(std::allocator<std::pair<Point, Point> >&, unsigned long)
 [123] _GLOBAL__sub_I__ZN4Maze11ConnectMazeEv (ConnectMaze.cpp) [102] bool __gnu_cxx::operator!=<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&) [56] std::allocator_traits<std::allocator<std::pair<Point, Point> > >::max_size(std::allocator<std::pair<Point, Point> > const&)
 [124] _GLOBAL__sub_I__ZN4Maze13isValueLeagalEv (isValueLeagal.cpp) [18] bool __gnu_cxx::operator!=<std::pair<Point, Point>*, std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > > >(__gnu_cxx::__normal_iterator<std::pair<Point, Point>*, std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > > > const&, __gnu_cxx::__normal_iterator<std::pair<Point, Point>*, std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > > > const&) [64] void std::allocator_traits<std::allocator<std::pair<Point, Point> > >::construct<std::pair<Point, Point>, std::pair<Point, Point> >(std::allocator<std::pair<Point, Point> >&, std::pair<Point, Point>*, std::pair<Point, Point>&&)
 [125] _GLOBAL__sub_I__ZN4Maze14canRoadConnectEv (canRoadConnect.cpp) [100] bool __gnu_cxx::operator!=<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [78] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
 [126] _GLOBAL__sub_I__ZN4Maze4MoveENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE (new.cpp) [25] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::max_size() const [95] std::pair<Point, Point>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::pair<Point, Point>*>, std::pair<Point, Point>*>(std::move_iterator<std::pair<Point, Point>*>, std::move_iterator<std::pair<Point, Point>*>, std::pair<Point, Point>*)
 [127] _GLOBAL__sub_I__ZN4Maze8GetInputEPKc (input.cpp) [35] __gnu_cxx::new_allocator<std::pair<Point, Point> >::max_size() const [65] std::pair<Point, Point>::pair<Point&, Point&, void>(Point&, Point&)
 [128] _GLOBAL__sub_I__ZN4Maze9PrintMazeEv (PrintMaze.cpp) [84] __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::base() const [49] void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::emplace_back<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
 [129] _GLOBAL__sub_I__ZN4MazeC2Ev (Maze.cpp) [112] __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator*() const [79] void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_emplace_back_aux<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
 [130] _GLOBAL__sub_I_main (main.cpp) [9] __gnu_cxx::__normal_iterator<std::pair<Point, Point>*, std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > > >::base() const [162] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::end()
 [131] __static_initialization_and_destruction_0(int, int) (new.cpp) [20] __gnu_cxx::__normal_iterator<std::pair<Point, Point>*, std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > > >::operator*() const [163] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::begin()
 [132] __static_initialization_and_destruction_0(int, int) (input.cpp) [71] __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::base() const [50] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::push_back(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
 [133] __static_initialization_and_destruction_0(int, int) (Maze.cpp) [103] __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator*() const [119] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector()
 [134] __static_initialization_and_destruction_0(int, int) (canRoadConnect.cpp) [40] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() const [120] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector()
 [135] __static_initialization_and_destruction_0(int, int) (error.cpp) [53] std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_M_get_Tp_allocator() const [51] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long)
 [136] __static_initialization_and_destruction_0(int, int) (CreateMaze.cpp) [14] std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>::base() const [66] void std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::emplace_back<std::pair<Point, Point> >(std::pair<Point, Point>&&)
 [137] __static_initialization_and_destruction_0(int, int) (PrintMaze.cpp) [31] std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>::operator*() const [96] void std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_M_emplace_back_aux<std::pair<Point, Point> >(std::pair<Point, Point>&&)
 [138] __static_initialization_and_destruction_0(int, int) (ConnectMaze.cpp) [17] std::move_iterator<std::pair<Point, Point>*>::base() const [104] std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::end()
 [139] __static_initialization_and_destruction_0(int, int) (isValueLeagal.cpp) [36] std::move_iterator<std::pair<Point, Point>*>::operator*() const [105] std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::begin()
 [140] __static_initialization_and_destruction_0(int, int) (main.cpp) [74] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_check_len(unsigned long, char const*) const [67] std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::push_back(std::pair<Point, Point>&&)
  [58] roadFormat(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) (input.cpp) [15] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const [164] std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::vector()
   [8] isCharLeagal(char) (input.cpp) [41] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::max_size() const [165] std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::~vector()
 [141] spliteString(char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) (input.cpp) [91] std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_M_check_len(unsigned long, char const*) const [34] void std::_Construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
 [142] coordinateMap(Point) (new.cpp) [22] std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::size() const [38] void std::_Construct<std::pair<Point, Point>, std::pair<Point, Point> >(std::pair<Point, Point>*, std::pair<Point, Point>&&)
  [28] coordinateMap(Point) (ConnectMaze.cpp) [54] std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::max_size() const [16] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__addressof<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
  [59] StringToCoordinate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, Road&) (input.cpp) [113] std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocator() [39] std::pair<Point, Point>* std::__addressof<std::pair<Point, Point> >(std::pair<Point, Point>&)
 [143] store_row_col_value(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int&, unsigned int&) (input.cpp) [114] std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~allocator() [80] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::uninitialized_copy<std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  [60] isRange(Road, int, int) (isValueLeagal.cpp) [156] std::allocator<std::pair<Point, Point> >::allocator() [97] std::pair<Point, Point>* std::uninitialized_copy<std::move_iterator<std::pair<Point, Point>*>, std::pair<Point, Point>*>(std::move_iterator<std::pair<Point, Point>*>, std::move_iterator<std::pair<Point, Point>*>, std::pair<Point, Point>*)
